filename	listnumber	participant	grammar	fluency	verbosity	structure	success	overall	recipeid	dish	condition	order	experience	time.s	tim.min
list_3.csv	3	participant_47	4	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	5	4	3	1	3	4	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	9	1-3 times per week	789	13.15
list_3.csv	3	participant_49	3	3	2	3	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	1	1	6	6	4	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	9	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	1	3	4	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	2	2	2	3	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	less than once per month	771	12.85
list_3.csv	3	participant_40	1	1	1	1	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	4	3	5	5	4	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per week	504	8.4
list_3.csv	3	participant_42	1	1	4	4	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per month	771	12.85
list_3.csv	3	participant_43	1	1	3	3	1	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	2	4	3	1	1	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	2	2	5	6	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	1	1	4	6	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	2	2	3	2	2	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	1-3 times per week	789	13.15
list_3.csv	3	participant_49	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per week	1026	17.1
list_4.csv	4	participant_50	5	2	5	1	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	4	3	3	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	2	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	3	2	3	1	1	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	5	4	3	1	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	2	1	1	1	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per week	795	13.25
list_4.csv	4	participant_56	3	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	6	2	4	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	4	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	684	11.4
list_4.csv	4	participant_60	6	2	5	1	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	4	4	5	2	3	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	1-3 times per month	528	8.8
list_4.csv	4	participant_62	1	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	2	less than once per month	1599	26.65
list_4.csv	4	participant_63	5	3	3	1	2	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	4	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	5	2	1	1	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	10	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	3	3	2	1	2	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	4	3	4	2	3	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	1	1	6	6	3	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	1	1	1	2	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	2	2	4	4	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	2	2	2	3	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	1	1	3	3	4	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	9	1-3 times per week	795	13.25
list_4.csv	4	participant_56	1	1	4	4	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	1	2	5	3	3	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	4	3	3	4	3	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	1	1	1	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per month	684	11.4
list_4.csv	4	participant_60	1	2	5	6	5	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	1	1	3	4	4	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	1-3 times per month	528	8.8
list_4.csv	4	participant_62	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	less than once per month	1599	26.65
list_4.csv	4	participant_63	2	1	1	1	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	1	1	1	3	3	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	2	1	1	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	11	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	2	2	2	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	2	2	2	5	4	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	1386	23.1
list_5.csv	5	participant_68	5	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per week	507	8.45
list_5.csv	5	participant_69	4	4	5	1	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	9	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	2	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	2	2	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	2	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	11	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	4	1	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	2	2	3	3	3	3	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	3	3	5	3	4	4	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	4	4	4	1	4	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	2	1	1	1	3	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	6	4	2	1	1	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	4	3	3	3	4	4	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	9	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	6	less than once per month	621	10.35
list_5.csv	5	participant_81	2	2	1	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	12	1-3 times per week	771	12.85
list_5.csv	5	participant_82	2	1	3	1	3	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	1	less than once per month	819	13.65
list_5.csv	5	participant_83	4	1	1	1	3	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	4	1	1	1	4	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	3	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	5	3	2	1	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	8	1-3 times per month	741	12.35
list_5.csv	5	participant_86	5	1	2	1	1	1	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	5	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	6	1	4	1	2	2	coherence_homemade_graham_crackers_8	Homemade Graham Crackers	coherence	7	almost everyday	719	11.9833333333333
list_5.csv	5	participant_68	2	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	9	1-3 times per week	507	8.45
list_5.csv	5	participant_69	2	2	5	6	4	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per week	535	8.91666666666667
list_5.csv	5	participant_70	2	2	3	2	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	8	4-5 times per week	818	13.6333333333333
list_5.csv	5	participant_71	2	1	3	2	3	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	less than once per month	445	7.41666666666667
list_5.csv	5	participant_72	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per month	1120	18.6666666666667
list_5.csv	5	participant_73	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	3	1-3 times per month	1771	29.5166666666667
list_5.csv	5	participant_74	2	3	2	3	3	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	9	1-3 times per week	407	6.78333333333333
list_5.csv	5	participant_75	3	3	5	5	5	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	2	4-5 times per week	706	11.7666666666667
list_5.csv	5	participant_76	1	1	4	1	4	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	less than once per month	862	14.3666666666667
list_5.csv	5	participant_77	1	1	1	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	7	less than once per month	779	12.9833333333333
list_5.csv	5	participant_78	2	2	4	3	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	4-5 times per week	1227	20.45
list_5.csv	5	participant_79	2	2	2	3	2	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	12	less than once per month	474	7.9
list_5.csv	5	participant_80	1	1	4	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	1	less than once per month	621	10.35
list_5.csv	5	participant_81	1	2	3	4	3	2	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per week	771	12.85
list_5.csv	5	participant_82	3	2	4	1	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	4	less than once per month	819	13.65
list_5.csv	5	participant_83	4	1	1	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	10	less than once per month	2534	42.2333333333333
list_5.csv	5	participant_84	2	4	3	4	5	4	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per week	850	14.1666666666667
list_5.csv	5	participant_85	1	1	3	2	2	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	5	1-3 times per month	741	12.35
list_5.csv	5	participant_86	1	1	3	2	1	1	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	6	1-3 times per week	1288	21.4666666666667
list_5.csv	5	participant_87	4	2	5	5	4	3	grammaticality_peanut_butter_bars_8	Peanut Butter Bars	grammaticality	10	almost everyday	719	11.9833333333333
